event,miamiScore,opponentScore,pointDifference,elapsedTime,opponent,id
,20,14,6,412.0,DET,202403050MIA
,20,16,4,436.0,DET,202403050MIA
,22,16,6,448.0,DET,202403050MIA
,22,18,4,461.0,DET,202403050MIA
,22,20,2,481.0,DET,202403050MIA
,24,20,4,502.0,DET,202403050MIA
,24,21,3,521.0,DET,202403050MIA
,24,22,2,521.0,DET,202403050MIA
,27,22,5,532.0,DET,202403050MIA
,29,22,7,558.0,DET,202403050MIA
,29,24,5,576.0,DET,202403050MIA
,32,24,8,654.0,DET,202403050MIA
,33,24,9,677.0,DET,202403050MIA
,34,24,10,677.0,DET,202403050MIA
,34,26,8,686.0,DET,202403050MIA
,36,26,10,703.0,DET,202403050MIA
,36,27,9,720.0,DET,202403050MIA
,36,30,6,776.0,DET,202403050MIA
,36,31,5,776.0,DET,202403050MIA
,36,34,2,806.0,DET,202403050MIA
,38,34,4,828.0,DET,202403050MIA
,38,36,2,834.0,DET,202403050MIA
,41,36,5,881.0,DET,202403050MIA
,41,37,4,900.0,DET,202403050MIA
,41,38,3,900.0,DET,202403050MIA
,42,38,4,938.0,DET,202403050MIA
,43,38,5,938.0,DET,202403050MIA
,45,38,7,963.0,DET,202403050MIA
,45,39,6,971.0,DET,202403050MIA
,45,40,5,971.0,DET,202403050MIA
,48,40,8,985.0,DET,202403050MIA
,48,42,6,998.0,DET,202403050MIA
,51,42,9,1011.0,DET,202403050MIA
,51,44,7,1073.0,DET,202403050MIA
,53,44,9,1125.0,DET,202403050MIA
,53,46,7,1143.0,DET,202403050MIA
,53,48,5,1175.0,DET,202403050MIA
,53,49,4,1209.0,DET,202403050MIA
,55,49,6,1220.0,DET,202403050MIA
,55,50,5,1237.0,DET,202403050MIA
,55,51,4,1237.0,DET,202403050MIA
,57,51,6,1247.0,DET,202403050MIA
,57,53,4,1271.0,DET,202403050MIA
,59,53,6,1333.0,DET,202403050MIA
,59,55,4,1349.0,DET,202403050MIA
,61,55,6,1369.0,DET,202403050MIA
,61,57,4,1386.0,DET,202403050MIA
,61,60,1,1409.0,DET,202403050MIA
LC,61,62,-1,1462.0,DET,202403050MIA
,61,65,-4,1489.0,DET,202403050MIA
,63,65,-2,1506.0,DET,202403050MIA
,63,67,-4,1543.0,DET,202403050MIA
,65,67,-2,1563.0,DET,202403050MIA
,65,69,-4,1580.0,DET,202403050MIA
,67,69,-2,1596.0,DET,202403050MIA
,68,69,-1,1635.0,DET,202403050MIA
T,69,69,0,1635.0,DET,202403050MIA
LC,72,69,3,1663.0,DET,202403050MIA
,75,69,6,1685.0,DET,202403050MIA
,77,69,8,1713.0,DET,202403050MIA
,80,69,11,1746.0,DET,202403050MIA
,80,70,10,1755.0,DET,202403050MIA
,80,71,9,1755.0,DET,202403050MIA
,80,74,6,1783.0,DET,202403050MIA
,82,74,8,1800.0,DET,202403050MIA
,82,75,7,1817.0,DET,202403050MIA
,82,77,5,1824.0,DET,202403050MIA
,85,77,8,1861.0,DET,202403050MIA
,85,80,5,1878.0,DET,202403050MIA
,85,83,2,1908.0,DET,202403050MIA
,88,83,5,1961.0,DET,202403050MIA
,88,85,3,2027.0,DET,202403050MIA
,90,85,5,2084.0,DET,202403050MIA
,91,85,6,2084.0,DET,202403050MIA
,93,85,8,2124.0,DET,202403050MIA
,93,88,5,2145.0,DET,202403050MIA
,95,88,7,2174.0,DET,202403050MIA
,95,91,4,2204.0,DET,202403050MIA
,97,91,6,2225.0,DET,202403050MIA
,99,91,8,2256.0,DET,202403050MIA
,99,94,5,2280.0,DET,202403050MIA
,99,96,3,2380.0,DET,202403050MIA
,100,96,4,2395.0,DET,202403050MIA
,101,96,5,2395.0,DET,202403050MIA
,101,98,3,2476.0,DET,202403050MIA
,103,98,5,2497.0,DET,202403050MIA
,104,98,6,2541.0,DET,202403050MIA
,104,100,4,2624.0,DET,202403050MIA
,104,101,3,2624.0,DET,202403050MIA
,105,101,4,2661.0,DET,202403050MIA
,106,101,5,2661.0,DET,202403050MIA
,106,103,3,2678.0,DET,202403050MIA
,106,104,2,2720.0,DET,202403050MIA
,106,105,1,2720.0,DET,202403050MIA
,108,105,3,2732.0,DET,202403050MIA
,111,105,6,2754.0,DET,202403050MIA
,111,108,3,2805.0,DET,202403050MIA
,113,108,5,2828.0,DET,202403050MIA
,116,108,8,2858.0,DET,202403050MIA
,116,110,6,2864.0,DET,202403050MIA
,117,110,7,2868.0,DET,202403050MIA
,118,110,8,2868.0,DET,202403050MIA
,118,110,8,2880.0,DET,202403050MIA
,0,0,0,0.0,DAL,202403070DAL
,2,0,2,16.0,DAL,202403070DAL
,4,0,4,36.0,DAL,202403070DAL
,4,3,1,57.0,DAL,202403070DAL
,7,3,4,69.0,DAL,202403070DAL
,7,5,2,85.0,DAL,202403070DAL
,9,5,4,98.0,DAL,202403070DAL
,11,5,6,119.0,DAL,202403070DAL
,13,5,8,171.0,DAL,202403070DAL
,13,7,6,215.0,DAL,202403070DAL
,16,7,9,227.0,DAL,202403070DAL
,18,7,11,263.0,DAL,202403070DAL
,21,7,14,292.0,DAL,202403070DAL
,21,9,12,305.0,DAL,202403070DAL
,23,9,14,339.0,DAL,202403070DAL
,23,11,12,360.0,DAL,202403070DAL
,23,14,9,384.0,DAL,202403070DAL
,26,14,12,407.0,DAL,202403070DAL
,29,14,15,429.0,DAL,202403070DAL
,29,17,12,445.0,DAL,202403070DAL
,31,17,14,464.0,DAL,202403070DAL
,31,19,12,478.0,DAL,202403070DAL
,31,22,9,504.0,DAL,202403070DAL
,31,24,7,543.0,DAL,202403070DAL
,31,26,5,575.0,DAL,202403070DAL
,34,26,8,598.0,DAL,202403070DAL
,36,26,10,624.0,DAL,202403070DAL
,36,28,8,696.0,DAL,202403070DAL
,36,29,7,743.0,DAL,202403070DAL
,36,30,6,743.0,DAL,202403070DAL
,36,31,5,743.0,DAL,202403070DAL
,39,31,8,767.0,DAL,202403070DAL
,39,33,6,780.0,DAL,202403070DAL
,42,33,9,796.0,DAL,202403070DAL
,42,35,7,806.0,DAL,202403070DAL
,42,37,5,847.0,DAL,202403070DAL
,45,37,8,858.0,DAL,202403070DAL
,45,40,5,872.0,DAL,202403070DAL
,45,43,2,935.0,DAL,202403070DAL
,46,43,3,982.0,DAL,202403070DAL
,46,44,2,1019.0,DAL,202403070DAL
,48,44,4,1051.0,DAL,202403070DAL
,50,44,6,1105.0,DAL,202403070DAL
,50,45,5,1127.0,DAL,202403070DAL
,50,46,4,1140.0,DAL,202403070DAL
,50,47,3,1187.0,DAL,202403070DAL
,50,48,2,1187.0,DAL,202403070DAL
T,50,50,0,1215.0,DAL,202403070DAL
,52,50,2,1231.0,DAL,202403070DAL
,55,50,5,1254.0,DAL,202403070DAL
,55,51,4,1328.0,DAL,202403070DAL
,55,52,3,1328.0,DAL,202403070DAL
,56,52,4,1363.0,DAL,202403070DAL
,57,52,5,1363.0,DAL,202403070DAL
,57,54,3,1404.0,DAL,202403070DAL
,58,54,4,1429.0,DAL,202403070DAL
,61,54,7,1477.0,DAL,202403070DAL
,61,56,5,1519.0,DAL,202403070DAL
,63,56,7,1544.0,DAL,202403070DAL
,63,58,5,1556.0,DAL,202403070DAL
,65,58,7,1565.0,DAL,202403070DAL
,65,60,5,1581.0,DAL,202403070DAL
,65,62,3,1675.0,DAL,202403070DAL
T,65,65,0,1708.0,DAL,202403070DAL
,67,65,2,1734.0,DAL,202403070DAL
,67,66,1,1749.0,DAL,202403070DAL
T,67,67,0,1749.0,DAL,202403070DAL
,68,67,1,1768.0,DAL,202403070DAL
LC,68,69,-1,1781.0,DAL,202403070DAL
LC,71,69,2,1800.0,DAL,202403070DAL
,71,70,1,1818.0,DAL,202403070DAL
T,71,71,0,1818.0,DAL,202403070DAL
LC,71,74,-3,1836.0,DAL,202403070DAL
,71,76,-5,1879.0,DAL,202403070DAL
,73,76,-3,1898.0,DAL,202403070DAL
,73,79,-6,1917.0,DAL,202403070DAL
,73,80,-7,1945.0,DAL,202403070DAL
,73,83,-10,1961.0,DAL,202403070DAL
,75,83,-8,1978.0,DAL,202403070DAL
,75,85,-10,2024.0,DAL,202403070DAL
,78,85,-7,2046.0,DAL,202403070DAL
,78,88,-10,2054.0,DAL,202403070DAL
,79,88,-9,2079.0,DAL,202403070DAL
,80,88,-8,2079.0,DAL,202403070DAL
,80,91,-11,2102.0,DAL,202403070DAL
,83,91,-8,2127.0,DAL,202403070DAL
,85,91,-6,2178.0,DAL,202403070DAL
,85,93,-8,2199.0,DAL,202403070DAL
,88,93,-5,2215.0,DAL,202403070DAL
,88,95,-7,2307.0,DAL,202403070DAL
,91,95,-4,2325.0,DAL,202403070DAL
,93,95,-2,2401.0,DAL,202403070DAL
,94,95,-1,2439.0,DAL,202403070DAL
T,95,95,0,2439.0,DAL,202403070DAL
LC,97,95,2,2464.0,DAL,202403070DAL
LC,97,98,-1,2489.0,DAL,202403070DAL
LC,99,98,1,2510.0,DAL,202403070DAL
LC,99,100,-1,2563.0,DAL,202403070DAL
LC,101,100,1,2614.0,DAL,202403070DAL
LC,101,103,-2,2685.0,DAL,202403070DAL
,101,106,-5,2733.0,DAL,202403070DAL
,104,106,-2,2748.0,DAL,202403070DAL
,104,109,-5,2792.0,DAL,202403070DAL
,104,111,-7,2813.0,DAL,202403070DAL
,106,111,-5,2822.0,DAL,202403070DAL
,107,111,-4,2847.0,DAL,202403070DAL
,108,111,-3,2847.0,DAL,202403070DAL
,108,112,-4,2859.0,DAL,202403070DAL
,108,113,-5,2859.0,DAL,202403070DAL
,108,114,-6,2871.0,DAL,202403070DAL
,108,114,-6,2880.0,DAL,202403070DAL
,0,0,0,0.0,OKC,202403080OKC
,2,0,2,117.0,OKC,202403080OKC
T,2,2,0,134.0,OKC,202403080OKC
,4,2,2,152.0,OKC,202403080OKC
T,4,4,0,163.0,OKC,202403080OKC
,6,4,2,193.0,OKC,202403080OKC
T,6,6,0,217.0,OKC,202403080OKC
,8,6,2,229.0,OKC,202403080OKC
T,8,8,0,259.0,OKC,202403080OKC
,10,8,2,275.0,OKC,202403080OKC
T,10,10,0,303.0,OKC,202403080OKC
LC,10,12,-2,343.0,OKC,202403080OKC
T,12,12,0,358.0,OKC,202403080OKC
LC,13,12,1,389.0,OKC,202403080OKC
,14,12,2,389.0,OKC,202403080OKC
LC,14,15,-1,409.0,OKC,202403080OKC
LC,16,15,1,424.0,OKC,202403080OKC
T,16,16,0,433.0,OKC,202403080OKC
LC,16,19,-3,460.0,OKC,202403080OKC
,17,19,-2,473.0,OKC,202403080OKC
,18,19,-1,473.0,OKC,202403080OKC
,18,21,-3,525.0,OKC,202403080OKC
T,21,21,0,538.0,OKC,202403080OKC
LC,23,21,2,562.0,OKC,202403080OKC
LC,23,24,-1,586.0,OKC,202403080OKC
LC,26,24,2,661.0,OKC,202403080OKC
LC,26,27,-1,689.0,OKC,202403080OKC
LC,29,27,2,709.0,OKC,202403080OKC
,31,27,4,735.0,OKC,202403080OKC
,32,27,5,735.0,OKC,202403080OKC
,32,29,3,753.0,OKC,202403080OKC
,35,29,6,776.0,OKC,202403080OKC
,35,31,4,806.0,OKC,202403080OKC
,38,31,7,841.0,OKC,202403080OKC
,40,31,9,871.0,OKC,202403080OKC
,40,33,7,887.0,OKC,202403080OKC
,42,33,9,907.0,OKC,202403080OKC
,45,33,12,1004.0,OKC,202403080OKC
,47,33,14,1022.0,OKC,202403080OKC
,47,35,12,1043.0,OKC,202403080OKC
,47,38,9,1108.0,OKC,202403080OKC
,49,38,11,1123.0,OKC,202403080OKC
,49,39,10,1175.0,OKC,202403080OKC
,49,40,9,1175.0,OKC,202403080OKC
,50,40,10,1207.0,OKC,202403080OKC
,50,43,7,1218.0,OKC,202403080OKC
,52,43,9,1271.0,OKC,202403080OKC
,52,45,7,1323.0,OKC,202403080OKC
,54,45,9,1399.0,OKC,202403080OKC
,54,46,8,1409.0,OKC,202403080OKC
,54,47,7,1409.0,OKC,202403080OKC
,57,47,10,1428.0,OKC,202403080OKC
,57,49,8,1485.0,OKC,202403080OKC
,60,49,11,1527.0,OKC,202403080OKC
,60,51,9,1549.0,OKC,202403080OKC
,61,51,10,1559.0,OKC,202403080OKC
,62,51,11,1559.0,OKC,202403080OKC
,65,51,14,1589.0,OKC,202403080OKC
,65,54,11,1609.0,OKC,202403080OKC
,65,56,9,1677.0,OKC,202403080OKC
,65,58,7,1707.0,OKC,202403080OKC
,65,60,5,1731.0,OKC,202403080OKC
,65,62,3,1788.0,OKC,202403080OKC
,65,64,1,1815.0,OKC,202403080OKC
T,65,65,0,1815.0,OKC,202403080OKC
LC,65,68,-3,1859.0,OKC,202403080OKC
,67,68,-1,1942.0,OKC,202403080OKC
,67,69,-2,2003.0,OKC,202403080OKC
,67,70,-3,2003.0,OKC,202403080OKC
,68,70,-2,2018.0,OKC,202403080OKC
,69,70,-1,2018.0,OKC,202403080OKC
,69,73,-4,2045.0,OKC,202403080OKC
,71,73,-2,2069.0,OKC,202403080OKC
,71,75,-4,2085.0,OKC,202403080OKC
,73,75,-2,2101.0,OKC,202403080OKC
,73,77,-4,2111.0,OKC,202403080OKC
,73,80,-7,2177.0,OKC,202403080OKC
,75,80,-5,2195.0,OKC,202403080OKC
,75,82,-7,2244.0,OKC,202403080OKC
,77,82,-5,2255.0,OKC,202403080OKC
,79,82,-3,2296.0,OKC,202403080OKC
,81,82,-1,2313.0,OKC,202403080OKC
,81,84,-3,2330.0,OKC,202403080OKC
,83,84,-1,2360.0,OKC,202403080OKC
,83,87,-4,2381.0,OKC,202403080OKC
,85,87,-2,2423.0,OKC,202403080OKC
,86,87,-1,2444.0,OKC,202403080OKC
,86,89,-3,2462.0,OKC,202403080OKC
,86,91,-5,2501.0,OKC,202403080OKC
,86,93,-7,2579.0,OKC,202403080OKC
,88,93,-5,2632.0,OKC,202403080OKC
,88,95,-7,2659.0,OKC,202403080OKC
,91,95,-4,2678.0,OKC,202403080OKC
,91,97,-6,2696.0,OKC,202403080OKC
,93,97,-4,2710.0,OKC,202403080OKC
,93,98,-5,2731.0,OKC,202403080OKC
,93,99,-6,2731.0,OKC,202403080OKC
,94,99,-5,2749.0,OKC,202403080OKC
,95,99,-4,2749.0,OKC,202403080OKC
,95,101,-6,2763.0,OKC,202403080OKC
,97,101,-4,2773.0,OKC,202403080OKC
,97,104,-7,2784.0,OKC,202403080OKC
,100,104,-4,2807.0,OKC,202403080OKC
,100,106,-6,2841.0,OKC,202403080OKC
,100,107,-7,2857.0,OKC,202403080OKC
,100,107,-7,2880.0,OKC,202403080OKC
,0,0,0,0.0,WAS,202403100MIA
,2,0,2,43.0,WAS,202403100MIA
T,2,2,0,79.0,WAS,202403100MIA
LC,2,5,-3,111.0,WAS,202403100MIA
,4,5,-1,129.0,WAS,202403100MIA
,4,7,-3,141.0,WAS,202403100MIA
,4,9,-5,162.0,WAS,202403100MIA
,6,9,-3,187.0,WAS,202403100MIA
,6,10,-4,200.0,WAS,202403100MIA
,6,11,-5,200.0,WAS,202403100MIA
,9,11,-2,217.0,WAS,202403100MIA
T,11,11,0,252.0,WAS,202403100MIA
,11,13,-2,267.0,WAS,202403100MIA
,11,15,-4,301.0,WAS,202403100MIA
,11,16,-5,323.0,WAS,202403100MIA
,13,16,-3,336.0,WAS,202403100MIA
,15,16,-1,354.0,WAS,202403100MIA
,15,19,-4,403.0,WAS,202403100MIA
,17,19,-2,451.0,WAS,202403100MIA
,17,21,-4,488.0,WAS,202403100MIA
,17,22,-5,488.0,WAS,202403100MIA
,19,22,-3,522.0,WAS,202403100MIA
T,22,22,0,592.0,WAS,202403100MIA
,22,25,-3,607.0,WAS,202403100MIA
,24,25,-1,630.0,WAS,202403100MIA
LC,26,25,1,666.0,WAS,202403100MIA
,27,25,2,718.0,WAS,202403100MIA
,29,25,4,762.0,WAS,202403100MIA
,29,27,2,781.0,WAS,202403100MIA
,32,27,5,822.0,WAS,202403100MIA
,32,29,3,891.0,WAS,202403100MIA
,32,30,2,891.0,WAS,202403100MIA
,34,30,4,914.0,WAS,202403100MIA
,37,30,7,935.0,WAS,202403100MIA
,39,30,9,973.0,WAS,202403100MIA
,41,30,11,1006.0,WAS,202403100MIA
,41,32,9,1018.0,WAS,202403100MIA
,43,32,11,1040.0,WAS,202403100MIA
,43,35,8,1049.0,WAS,202403100MIA
,45,35,10,1132.0,WAS,202403100MIA
,45,38,7,1177.0,WAS,202403100MIA
,45,40,5,1204.0,WAS,202403100MIA
,45,42,3,1228.0,WAS,202403100MIA
,47,42,5,1246.0,WAS,202403100MIA
,47,44,3,1259.0,WAS,202403100MIA
,49,44,5,1302.0,WAS,202403100MIA
,52,44,8,1325.0,WAS,202403100MIA
,52,46,6,1387.0,WAS,202403100MIA
,52,48,4,1406.0,WAS,202403100MIA
,54,48,6,1427.0,WAS,202403100MIA
,54,51,3,1512.0,WAS,202403100MIA
,56,51,5,1535.0,WAS,202403100MIA
,56,53,3,1547.0,WAS,202403100MIA
T,56,56,0,1610.0,WAS,202403100MIA
,58,56,2,1624.0,WAS,202403100MIA
T,58,58,0,1637.0,WAS,202403100MIA
,60,58,2,1654.0,WAS,202403100MIA
T,60,60,0,1690.0,WAS,202403100MIA
,62,60,2,1703.0,WAS,202403100MIA
T,62,62,0,1715.0,WAS,202403100MIA
,64,62,2,1727.0,WAS,202403100MIA
,64,63,1,1742.0,WAS,202403100MIA
,67,63,4,1757.0,WAS,202403100MIA
,69,63,6,1771.0,WAS,202403100MIA
,69,65,4,1799.0,WAS,202403100MIA
,71,65,6,1815.0,WAS,202403100MIA
,71,68,3,1839.0,WAS,202403100MIA
,74,68,6,1855.0,WAS,202403100MIA
,74,71,3,1898.0,WAS,202403100MIA
,76,71,5,1907.0,WAS,202403100MIA
,77,71,6,1937.0,WAS,202403100MIA
,78,71,7,1937.0,WAS,202403100MIA
,78,73,5,1960.0,WAS,202403100MIA
,78,74,4,1992.0,WAS,202403100MIA
,78,75,3,1992.0,WAS,202403100MIA
,78,76,2,2002.0,WAS,202403100MIA
,78,77,1,2002.0,WAS,202403100MIA
,79,77,2,2048.0,WAS,202403100MIA
,80,77,3,2048.0,WAS,202403100MIA
T,80,80,0,2093.0,WAS,202403100MIA
,81,80,1,2115.0,WAS,202403100MIA
,82,80,2,2115.0,WAS,202403100MIA
,82,81,1,2127.0,WAS,202403100MIA
,84,81,3,2180.0,WAS,202403100MIA
,84,83,1,2213.0,WAS,202403100MIA
T,84,84,0,2213.0,WAS,202403100MIA
,87,84,3,2225.0,WAS,202403100MIA
,87,85,2,2258.0,WAS,202403100MIA
,87,86,1,2331.0,WAS,202403100MIA
,89,86,3,2345.0,WAS,202403100MIA
,90,86,4,2345.0,WAS,202403100MIA
,90,88,2,2359.0,WAS,202403100MIA
LC,90,91,-1,2383.0,WAS,202403100MIA
,90,94,-4,2418.0,WAS,202403100MIA
,92,94,-2,2459.0,WAS,202403100MIA
,92,97,-5,2502.0,WAS,202403100MIA
,94,97,-3,2526.0,WAS,202403100MIA
,94,99,-5,2544.0,WAS,202403100MIA
,97,99,-2,2557.0,WAS,202403100MIA
,97,102,-5,2610.0,WAS,202403100MIA
,97,103,-6,2648.0,WAS,202403100MIA
,97,104,-7,2648.0,WAS,202403100MIA
,100,104,-4,2656.0,WAS,202403100MIA
,100,107,-7,2675.0,WAS,202403100MIA
,100,110,-10,2715.0,WAS,202403100MIA
,101,110,-9,2755.0,WAS,202403100MIA
,102,110,-8,2755.0,WAS,202403100MIA
,104,110,-6,2777.0,WAS,202403100MIA
,105,110,-5,2804.0,WAS,202403100MIA
,106,110,-4,2804.0,WAS,202403100MIA
,108,110,-2,2849.0,WAS,202403100MIA
,108,110,-2,2880.0,WAS,202403100MIA
,0,0,0,0.0,DEN,202403130MIA
,2,0,2,28.0,DEN,202403130MIA
,4,0,4,64.0,DEN,202403130MIA
,4,2,2,83.0,DEN,202403130MIA
T,4,4,0,107.0,DEN,202403130MIA
LC,4,6,-2,141.0,DEN,202403130MIA
LC,7,6,1,156.0,DEN,202403130MIA
,9,6,3,218.0,DEN,202403130MIA
T,9,9,0,245.0,DEN,202403130MIA
LC,9,12,-3,275.0,DEN,202403130MIA
,9,14,-5,290.0,DEN,202403130MIA
,9,16,-7,348.0,DEN,202403130MIA
,9,17,-8,377.0,DEN,202403130MIA
,9,19,-10,411.0,DEN,202403130MIA
,9,21,-12,467.0,DEN,202403130MIA
,11,21,-10,482.0,DEN,202403130MIA
,11,23,-12,528.0,DEN,202403130MIA
,11,24,-13,528.0,DEN,202403130MIA
,13,24,-11,546.0,DEN,202403130MIA
,15,24,-9,582.0,DEN,202403130MIA
,15,26,-11,631.0,DEN,202403130MIA
,17,26,-9,679.0,DEN,202403130MIA
,19,26,-7,698.0,DEN,202403130MIA
,21,26,-5,750.0,DEN,202403130MIA
,22,26,-4,780.0,DEN,202403130MIA
,23,26,-3,780.0,DEN,202403130MIA
,23,28,-5,815.0,DEN,202403130MIA
,23,30,-7,888.0,DEN,202403130MIA
,24,30,-6,898.0,DEN,202403130MIA
,26,30,-4,927.0,DEN,202403130MIA
,26,33,-7,939.0,DEN,202403130MIA
,27,33,-6,955.0,DEN,202403130MIA
,28,33,-5,955.0,DEN,202403130MIA
,28,35,-7,973.0,DEN,202403130MIA
,29,35,-6,1012.0,DEN,202403130MIA
,30,35,-5,1012.0,DEN,202403130MIA
,30,38,-8,1029.0,DEN,202403130MIA
,31,38,-7,1047.0,DEN,202403130MIA
,32,38,-6,1047.0,DEN,202403130MIA
,34,38,-4,1081.0,DEN,202403130MIA
,34,41,-7,1098.0,DEN,202403130MIA
,36,41,-5,1119.0,DEN,202403130MIA
,36,43,-7,1160.0,DEN,202403130MIA
,37,43,-6,1233.0,DEN,202403130MIA
,38,43,-5,1233.0,DEN,202403130MIA
,38,44,-6,1254.0,DEN,202403130MIA
,38,45,-7,1254.0,DEN,202403130MIA
,40,45,-5,1274.0,DEN,202403130MIA
,42,45,-3,1307.0,DEN,202403130MIA
,44,45,-1,1352.0,DEN,202403130MIA
,44,47,-3,1372.0,DEN,202403130MIA
,44,48,-4,1414.0,DEN,202403130MIA
,44,49,-5,1438.0,DEN,202403130MIA
,44,50,-6,1438.0,DEN,202403130MIA
,47,50,-3,1458.0,DEN,202403130MIA
,47,53,-6,1488.0,DEN,202403130MIA
,49,53,-4,1505.0,DEN,202403130MIA
,49,55,-6,1558.0,DEN,202403130MIA
,52,55,-3,1593.0,DEN,202403130MIA
,54,55,-1,1670.0,DEN,202403130MIA
LC,56,55,1,1697.0,DEN,202403130MIA
LC,56,57,-1,1757.0,DEN,202403130MIA
,56,59,-3,1790.0,DEN,202403130MIA
T,59,59,0,1801.0,DEN,202403130MIA
,59,60,-1,1814.0,DEN,202403130MIA
T,60,60,0,1825.0,DEN,202403130MIA
LC,61,60,1,1825.0,DEN,202403130MIA
,63,60,3,1861.0,DEN,202403130MIA
,63,62,1,1880.0,DEN,202403130MIA
LC,63,64,-1,1937.0,DEN,202403130MIA
LC,65,64,1,1964.0,DEN,202403130MIA
,67,64,3,1984.0,DEN,202403130MIA
T,67,67,0,1999.0,DEN,202403130MIA
,69,67,2,2024.0,DEN,202403130MIA
,71,67,4,2082.0,DEN,202403130MIA
,71,70,1,2106.0,DEN,202403130MIA
LC,71,72,-1,2148.0,DEN,202403130MIA
,71,75,-4,2207.0,DEN,202403130MIA
,73,75,-2,2280.0,DEN,202403130MIA
,73,77,-4,2297.0,DEN,202403130MIA
,75,77,-2,2318.0,DEN,202403130MIA
,75,79,-4,2334.0,DEN,202403130MIA
,75,81,-6,2371.0,DEN,202403130MIA
,77,81,-4,2444.0,DEN,202403130MIA
,77,83,-6,2455.0,DEN,202403130MIA
,80,83,-3,2468.0,DEN,202403130MIA
,80,85,-5,2491.0,DEN,202403130MIA
,80,87,-7,2541.0,DEN,202403130MIA
,82,87,-5,2562.0,DEN,202403130MIA
,82,89,-7,2590.0,DEN,202403130MIA
,84,89,-5,2605.0,DEN,202403130MIA
,84,91,-7,2628.0,DEN,202403130MIA
,84,94,-10,2662.0,DEN,202403130MIA
,84,95,-11,2731.0,DEN,202403130MIA
,85,95,-10,2744.0,DEN,202403130MIA
,86,95,-9,2744.0,DEN,202403130MIA
,86,97,-11,2766.0,DEN,202403130MIA
,86,100,-14,2801.0,DEN,202403130MIA
,88,100,-12,2824.0,DEN,202403130MIA
,88,100,-12,2880.0,DEN,202403130MIA
,0,0,0,0.0,DET,202403150DET
,2,0,2,15.0,DET,202403150DET
T,2,2,0,29.0,DET,202403150DET
,4,2,2,79.0,DET,202403150DET
,6,2,4,95.0,DET,202403150DET
,9,2,7,114.0,DET,202403150DET
,9,3,6,151.0,DET,202403150DET
,9,4,5,151.0,DET,202403150DET
,11,4,7,168.0,DET,202403150DET
,11,5,6,197.0,DET,202403150DET
,11,7,4,232.0,DET,202403150DET
,13,7,6,270.0,DET,202403150DET
,14,7,7,270.0,DET,202403150DET
,14,10,4,292.0,DET,202403150DET
,14,11,3,354.0,DET,202403150DET
,14,13,1,388.0,DET,202403150DET
,16,13,3,409.0,DET,202403150DET
,16,15,1,426.0,DET,202403150DET
,18,15,3,444.0,DET,202403150DET
,18,17,1,452.0,DET,202403150DET
T,18,18,0,452.0,DET,202403150DET
LC,18,20,-2,480.0,DET,202403150DET
T,20,20,0,497.0,DET,202403150DET
LC,22,20,2,530.0,DET,202403150DET
,23,20,3,562.0,DET,202403150DET
,23,21,2,576.0,DET,202403150DET
T,23,23,0,587.0,DET,202403150DET
LC,23,26,-3,614.0,DET,202403150DET
,23,28,-5,667.0,DET,202403150DET
,24,28,-4,683.0,DET,202403150DET
,25,28,-3,683.0,DET,202403150DET
,27,28,-1,708.0,DET,202403150DET
T,28,28,0,756.0,DET,202403150DET
LC,29,28,1,756.0,DET,202403150DET
,31,28,3,780.0,DET,202403150DET
,32,28,4,780.0,DET,202403150DET
,32,31,1,788.0,DET,202403150DET
T,32,32,0,834.0,DET,202403150DET
LC,32,33,-1,834.0,DET,202403150DET
LC,34,33,1,887.0,DET,202403150DET
LC,34,35,-1,920.0,DET,202403150DET
LC,37,35,2,930.0,DET,202403150DET
,39,35,4,949.0,DET,202403150DET
,39,37,2,966.0,DET,202403150DET
LC,39,40,-1,996.0,DET,202403150DET
LC,41,40,1,1028.0,DET,202403150DET
,43,40,3,1047.0,DET,202403150DET
,46,40,6,1052.0,DET,202403150DET
,48,40,8,1090.0,DET,202403150DET
,48,41,7,1101.0,DET,202403150DET
,48,42,6,1101.0,DET,202403150DET
,48,45,3,1156.0,DET,202403150DET
,49,45,4,1197.0,DET,202403150DET
,51,45,6,1226.0,DET,202403150DET
,51,47,4,1275.0,DET,202403150DET
,53,47,6,1295.0,DET,202403150DET
,53,49,4,1302.0,DET,202403150DET
,53,50,3,1332.0,DET,202403150DET
,54,50,4,1346.0,DET,202403150DET
,54,52,2,1357.0,DET,202403150DET
T,54,54,0,1379.0,DET,202403150DET
,56,54,2,1402.0,DET,202403150DET
,58,54,4,1472.0,DET,202403150DET
,58,56,2,1484.0,DET,202403150DET
,60,56,4,1500.0,DET,202403150DET
,62,56,6,1529.0,DET,202403150DET
,64,56,8,1560.0,DET,202403150DET
,64,58,6,1570.0,DET,202403150DET
,66,58,8,1620.0,DET,202403150DET
,66,61,5,1668.0,DET,202403150DET
,66,63,3,1692.0,DET,202403150DET
,67,63,4,1735.0,DET,202403150DET
,68,63,5,1735.0,DET,202403150DET
,68,65,3,1782.0,DET,202403150DET
,70,65,5,1810.0,DET,202403150DET
,72,65,7,1834.0,DET,202403150DET
,73,65,8,1900.0,DET,202403150DET
,74,65,9,1900.0,DET,202403150DET
,77,65,12,1963.0,DET,202403150DET
,80,65,15,1983.0,DET,202403150DET
,83,65,18,2011.0,DET,202403150DET
